date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed
2020-09-01,25896496.0,228666.0,270986.857,951073.0,4920.0,5855.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-02,26173120.0,276624.0,276751.857,956320.0,5247.0,5822.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-03,26465562.0,292442.0,277044.143,962631.0,6311.0,5793.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-04,26764343.0,298781.0,278129.143,968952.0,6321.0,5770.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-05,27060850.0,296507.0,279747.714,974763.0,5811.0,5757.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-06,27379833.0,318983.0,284086.714,980385.0,5622.0,5725.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-07,27651761.0,280189.0,284598.857,989630.0,9245.0,6211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-08,27888402.0,236641.0,285738.143,996369.0,6739.0,6470.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-09,28134688.0,246286.0,281404.143,1001184.0,4815.0,6409.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-10,28410882.0,276194.0,279083.0,1006325.0,5141.0,6242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-11,28713110.0,302228.0,279575.429,1012362.0,6037.0,6201.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-12,29018107.0,304997.0,280788.286,1018256.0,5894.0,6213.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-13,29339071.0,320964.0,281071.286,1023738.0,5482.0,6193.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-14,29631193.0,292122.0,282776.0,1029130.0,5392.0,5642.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-15,29887100.0,255907.0,285528.286,1034334.0,5204.0,5423.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-16,30163283.0,276183.0,289799.286,1039350.0,5016.0,5452.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-17,30477332.0,314049.0,295207.143,1045348.0,5998.0,5574.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-18,30798322.0,320990.0,297887.429,1051606.0,6258.0,5606.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-19,31110049.0,311727.0,298848.857,1057312.0,5706.0,5579.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-20,31439702.0,329653.0,300090.143,1062755.0,5443.0,5573.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-21,31733881.0,294179.0,300384.0,1067972.0,5217.0,5548.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-22,31986240.0,252359.0,299877.143,1072689.0,4717.0,5479.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-23,32269077.0,282837.0,300827.714,1077716.0,5027.0,5480.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-24,32595557.0,326480.0,302603.571,1083320.0,5604.0,5424.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-25,32911286.0,315729.0,301852.0,1089200.0,5880.0,5370.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-26,33222903.0,311617.0,301836.286,1095115.0,5915.0,5400.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-27,33545192.0,322289.0,300784.286,1100498.0,5383.0,5391.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-28,33836899.0,291707.0,300431.143,1105783.0,5285.0,5401.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-29,34090461.0,253562.0,300603.0,1110505.0,4722.0,5402.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-30,34377404.0,286943.0,301189.571,1115426.0,4921.0,5387.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-01,34708189.0,330785.0,301804.571,1121346.0,5920.0,5432.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-02,35038391.0,330202.0,303872.143,1127333.0,5987.0,5447.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-03,35357715.0,319324.0,304973.143,1132777.0,5444.0,5380.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-04,35691625.0,333910.0,306633.286,1138145.0,5368.0,5378.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-05,36000004.0,308379.0,309015.0,1143158.0,5013.0,5339.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-06,36271459.0,271455.0,311571.143,1148066.0,4908.0,5365.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-07,36589221.0,317767.0,315974.571,1153000.0,4934.0,5367.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-08,36966717.0,377497.0,322647.714,1158897.0,5897.0,5364.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-09,37322775.0,356058.0,326341.429,1165073.0,6176.0,5391.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-10,37683706.0,360931.0,332285.286,1170773.0,5700.0,5428.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-11,38064824.0,381118.0,339029.286,1176068.0,5295.0,5417.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-12,38401527.0,336703.0,343075.571,1181006.0,4938.0,5406.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-13,38712220.0,310693.0,348681.0,1185954.0,4948.0,5412.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-14,39063850.0,351630.0,353518.571,1190844.0,4890.0,5406.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-15,39449044.0,385194.0,354618.143,1196041.0,5197.0,5306.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-16,39848138.0,399095.0,360766.286,1201959.0,5918.0,5269.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-17,40244965.0,396827.0,365894.286,1208058.0,6099.0,5326.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-18,40675312.0,430347.0,372927.0,1213979.0,5921.0,5415.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-19,41058744.0,383432.0,379602.571,1219268.0,5289.0,5466.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-20,41411601.0,352857.0,385626.0,1224601.0,5333.0,5521.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-21,41851305.0,439704.0,398208.0,1230466.0,5865.0,5660.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-22,42334417.0,483112.0,412196.286,1236892.0,6426.0,5835.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-23,42809393.0,474976.0,423036.429,1243730.0,6838.0,5967.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-24,43272402.0,463009.0,432491.0,1250397.0,6667.0,6048.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-25,43791480.0,519078.0,445166.857,1256585.0,6188.0,6086.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-26,44248115.0,456635.0,455624.429,1262515.0,5931.0,6178.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-27,44658938.0,410823.0,463905.286,1268640.0,6125.0,6291.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-28,45165313.0,506375.0,473429.714,1275285.0,6645.0,6402.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-29,45712672.0,547359.0,482607.857,1282368.0,7083.0,6496.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-30,46247468.0,534796.0,491153.571,1289908.0,7540.0,6597.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-31,46766328.0,518860.0,499132.286,1297589.0,7681.0,6741.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-01,47330953.0,564625.0,505639.0,1304608.0,7019.0,6860.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-02,47820437.0,489484.0,510331.714,1311462.0,6854.0,6992.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-03,48329775.0,509338.0,524405.286,1318474.0,7012.0,7119.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-04,48858056.0,528281.0,527534.714,1326587.0,8113.0,7328.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-05,49430790.0,572734.0,531159.714,1335204.0,8617.0,7548.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-06,50008660.0,577870.0,537313.143,1344385.0,9181.0,7782.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-07,50582573.0,573913.0,545177.857,1353872.0,9487.0,8040.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-08,51176456.0,593883.0,549357.571,1361989.0,8117.0,8197.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-09,51703391.0,526935.0,554707.714,1369444.0,7455.0,8283.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-10,52156388.0,452997.0,546659.0,1377535.0,8091.0,8437.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-11,52726732.0,570344.0,552668.0,1387132.0,9597.0,8649.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-12,53345007.0,618275.0,559173.857,1396839.0,9707.0,8805.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-13,53978344.0,633337.0,567097.714,1406510.0,9671.0,8875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-14,54596382.0,618038.0,573401.286,1416915.0,10405.0,9006.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-15,55214278.0,617896.0,576831.714,1425858.0,8943.0,9124.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-16,55759778.0,545500.0,579483.857,1435168.0,9310.0,9389.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-17,56247492.0,487714.0,584443.429,1443802.0,8634.0,9466.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-18,56805032.0,557540.0,582614.286,1453884.0,10082.0,9536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-19,57435109.0,630077.0,584300.286,1464817.0,10933.0,9711.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-20,58064964.0,629855.0,583802.857,1475921.0,11104.0,9915.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-21,58693141.0,628177.0,585251.286,1487861.0,11940.0,10135.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22,59319293.0,626152.0,586430.714,1497947.0,10146.0,10307.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-23,59859384.0,540091.0,585658.0,1507360.0,9413.0,10321.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-24,60347220.0,487836.0,585675.429,1517406.0,10046.0,10523.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-25,60905525.0,558305.0,585784.714,1528701.0,11295.0,10696.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-26,61515452.0,609927.0,582906.143,1539867.0,11166.0,10730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-27,62177150.0,661698.0,587455.143,1551764.0,11897.0,10843.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-28,62763863.0,586713.0,581531.714,1563414.0,11650.0,10801.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-29,63348268.0,584405.0,575567.857,1573225.0,9811.0,10754.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-30,63872674.0,524406.0,573327.143,1582377.0,9152.0,10716.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-01,64362687.0,490013.0,573638.143,1592307.0,9930.0,10700.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-02,64916752.0,554065.0,573032.429,1603398.0,11091.0,10671.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-03,65566345.0,649593.0,578699.0,1615286.0,11888.0,10774.143,0.0,0.0,0.0,0.0,1.0,1.0,1.0
2020-12-04,66237260.0,670915.0,580015.714,1627946.0,12660.0,10883.143,1.0,1.0,0.0,0.0,1.0,1.0,1.0
2020-12-05,66902428.0,665168.0,591223.571,1640701.0,12755.0,11041.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
2020-12-06,67555217.0,652789.0,600992.714,1651507.0,10806.0,11183.143,1.0,1.0,0.0,0.0,1.0,1.0,1.0
2020-12-07,68124439.0,569222.0,607395.0,1661473.0,9966.0,11299.429,2.0,2.0,0.0,0.0,1.0,1.0,1.0
2020-12-08,68649521.0,525082.0,612404.857,1671220.0,9747.0,11273.286,7.0,7.0,0.0,0.0,1.0,1.0,1.0
2020-12-09,69238906.0,589385.0,617450.571,1683104.0,11884.0,11386.571,9.0,9.0,0.0,0.0,1.0,1.0,1.0
2020-12-10,69921051.0,682145.0,622100.857,1694935.0,11831.0,11378.429,10.0,10.0,0.0,0.0,1.0,1.0,1.0
2020-12-11,70602303.0,681252.0,623577.571,1708447.0,13512.0,11500.143,14.0,14.0,0.0,0.0,4.0,1.0,1.0
2020-12-12,71264250.0,661947.0,623117.429,1721087.0,12640.0,11483.714,15.0,15.0,0.0,0.0,1.0,1.0,1.0
2020-12-13,71951915.0,687665.0,628099.714,1732861.0,11774.0,11622.0,45489.0,36725.0,9643.0,0.0,1.0,1.0,1.0
2020-12-14,72536709.0,584794.0,630324.286,1743197.0,10336.0,11674.857,50341.0,41377.0,9807.0,0.0,4848.0,4848.0,4648.0
2020-12-15,73065921.0,529212.0,630914.286,1753741.0,10544.0,11788.714,1627434.0,117007.0,10134.0,0.0,48591.0,27080.0,26248.0
2020-12-16,73694283.0,628362.0,636482.429,1766012.0,12271.0,11844.0,1789879.0,274817.0,10651.0,0.0,353302.0,263321.0,73722.0
2020-12-17,74366110.0,671827.0,635008.429,1778803.0,12791.0,11981.143,2069358.0,547309.0,11475.0,0.0,470336.0,315303.0,124482.0
2020-12-18,75100722.0,734612.0,642631.286,1792133.0,13330.0,11955.143,2494395.0,962883.0,12800.0,0.0,615892.0,375500.0,183450.0
2020-12-19,75820998.0,720276.0,650964.0,1806015.0,13882.0,12132.571,2679750.0,1143821.0,13963.0,0.0,376140.0,375549.0,183522.0
2020-12-20,76500275.0,679277.0,649765.714,1817725.0,11710.0,12123.429,2795205.0,1256988.0,14786.0,0.0,306311.0,371960.0,180253.0
2020-12-21,77085087.0,584812.0,649768.286,1828480.0,10755.0,12183.286,3215056.0,1669158.0,16460.0,0.0,610708.0,436134.0,243358.0
2020-12-22,77631117.0,546030.0,652170.857,1839266.0,10786.0,12217.857,3740277.0,2185048.0,19475.0,0.0,692579.0,503991.0,310092.0
2020-12-23,78242068.0,610951.0,649683.571,1851785.0,12519.0,12253.286,4429562.0,2862160.0,22736.0,0.0,907172.0,584749.0,388413.0
2020-12-24,78917801.0,675733.0,650241.571,1865013.0,13228.0,12315.714,4725872.0,3153440.0,23983.0,0.0,549763.0,602602.0,406550.0
2020-12-25,79582843.0,665042.0,640303.0,1877568.0,12555.0,12205.0,4785546.0,3212909.0,24121.0,0.0,318064.0,553642.0,358914.0
2020-12-26,80178948.0,596105.0,622564.286,1888927.0,11359.0,11844.571,4966293.0,3390036.0,25191.0,0.0,439880.0,553326.0,358712.0
2020-12-27,80638298.0,459350.0,591146.143,1898635.0,9708.0,11558.571,5220927.0,3641742.0,26005.0,0.0,467663.0,574088.0,379301.0
2020-12-28,81099132.0,460834.0,573435.0,1908065.0,9430.0,11369.286,6004467.0,4406323.0,30534.0,0.0,1032017.0,657022.0,461144.0
2020-12-29,81606194.0,507062.0,567868.143,1919048.0,10983.0,11397.429,7006403.0,5388269.0,36082.0,1.0,1245614.0,755066.0,550339.0
2020-12-30,82205950.0,599756.0,566268.857,1932393.0,13345.0,11515.429,8177315.0,6538453.0,43830.0,1.0,1423496.0,855253.0,649307.0
2020-12-31,82943949.0,737999.0,575164.0,1946743.0,14350.0,11675.714,11881920.0,7232212.0,47398.0,1.0,975661.0,895822.0,688888.0
2021-01-01,83690744.0,746795.0,586843.0,1960672.0,13929.0,11872.0,12152737.0,7489546.0,56748.0,2.0,845588.0,950860.0,697394.0
2021-01-02,84333376.0,642632.0,593489.714,1973057.0,12385.0,12018.571,13345881.0,8673262.0,59883.0,2.0,1050639.0,1034522.0,735536.0
2021-01-03,84888073.0,554697.0,607110.714,1984049.0,10992.0,12202.0,13746509.0,9065222.0,62486.0,11.0,918546.0,1083417.0,739123.0
2021-01-04,85465318.0,577245.0,623740.857,1994356.0,10307.0,12327.286,14892556.0,10151071.0,108252.0,15.0,1620666.0,1178115.0,780298.0
2021-01-05,86052874.0,587556.0,635240.0,2005227.0,10871.0,12311.286,17019588.0,11349311.0,196944.0,16.0,1871491.0,1310504.0,856259.0
2021-01-06,86719792.0,666918.0,644834.571,2018360.0,13133.0,12281.0,18572059.0,12568871.0,372476.0,25.0,2050746.0,1405843.0,851353.0
2021-01-07,87516637.0,796845.0,653241.143,2032678.0,14318.0,12276.429,20354019.0,13981052.0,657719.0,32.0,2299926.0,1589757.0,934625.0
2021-01-08,88292936.0,776299.0,657456.0,2047076.0,14398.0,12343.429,22419173.0,15596404.0,1027375.0,36.0,2399946.0,1802739.0,1085300.0
2021-01-09,89094195.0,801259.0,680117.0,2062614.0,15538.0,12793.857,27854157.0,16270275.0,1158735.0,37.0,1533212.0,1875227.0,1128682.0
2021-01-10,89877806.0,783611.0,712819.0,2075837.0,13223.0,13112.571,31094509.0,19808000.0,1876083.0,44.0,918141.0,1855689.0,1129907.0
2021-01-11,90555920.0,678114.0,727228.857,2088452.0,12615.0,13442.286,32967332.0,21207065.0,2243318.0,47.0,2140253.0,2055450.0,1354674.0
2021-01-12,91164649.0,608729.0,730253.571,2100820.0,12370.0,13656.429,35136200.0,22869922.0,2614267.0,82.0,2522602.0,2132131.0,1421695.0
2021-01-13,91830940.0,666291.0,730164.0,2115249.0,14429.0,13841.571,38878850.0,25122385.0,2963500.0,86.0,2913383.0,2253662.0,1544099.0
2021-01-14,92570609.0,739669.0,721996.0,2130673.0,15424.0,13999.571,41790805.0,27383666.0,3183693.0,93.0,3814919.0,2682167.0,1656364.0
2021-01-15,93294364.0,723755.0,714489.714,2146484.0,15811.0,14201.429,44828911.0,29763463.0,3357636.0,126.0,3707184.0,2814738.0,1744565.0
2021-01-16,93999604.0,705240.0,700772.714,2162110.0,15626.0,14214.0,46645636.0,31169881.0,3462350.0,127.0,2669864.0,3009195.0,1985015.0
2021-01-17,94719773.0,720169.0,691709.571,2175789.0,13679.0,14279.143,47850320.0,32067336.0,3621052.0,138.0,1949001.0,2977663.0,1919002.0
2021-01-18,95324998.0,605225.0,681296.857,2189033.0,13244.0,14369.0,50278383.0,33866625.0,4017547.0,155.0,3146856.0,3102048.0,1978330.0
2021-01-19,95862117.0,537119.0,671066.857,2202178.0,13145.0,14479.714,53265260.0,36029143.0,4601269.0,175.0,3915349.0,3262764.0,2048875.0
2021-01-20,96435391.0,573274.0,657778.714,2216446.0,14268.0,14456.714,61571141.0,38408352.0,5302065.0,184.0,4223674.0,3415628.0,2092788.0
2021-01-21,97066823.0,631432.0,642316.286,2231668.0,15222.0,14427.857,65107565.0,41166619.0,5894418.0,214.0,5058904.0,3576258.0,2152408.0
2021-01-22,97721214.0,654391.0,632407.143,2248061.0,16393.0,14511.0,69315498.0,44716749.0,6332049.0,533.0,5208091.0,3769522.0,2272500.0
2021-01-23,98336221.0,615007.0,619516.714,2264052.0,15991.0,14563.143,71713717.0,46582148.0,6639384.0,534.0,3812147.0,3918056.0,2315669.0
2021-01-24,98953837.0,617616.0,604866.286,2278518.0,14466.0,14675.571,73244894.0,47676731.0,6975721.0,534.0,2766665.0,4019997.0,2316643.0
2021-01-25,99477713.0,523876.0,593245.0,2291549.0,13031.0,14645.143,76503634.0,49910970.0,7847790.0,578.0,4708599.0,4243326.0,2400033.0
2021-01-26,99920917.0,443204.0,579828.571,2304585.0,13036.0,14629.571,87794247.0,52174836.0,8853411.0,629.0,4985456.0,4395840.0,2407193.0
2021-01-27,100439988.0,519071.0,572085.286,2318461.0,13876.0,14573.571,91844018.0,54951572.0,9893593.0,654.0,4518727.0,4456977.0,2464586.0
2021-01-28,101023710.0,583722.0,565269.571,2334311.0,15850.0,14663.286,96441030.0,58133557.0,10944619.0,692.0,5060961.0,4467670.0,2538058.0
2021-01-29,101608772.0,585062.0,555365.429,2349946.0,15635.0,14555.0,101321724.0,61572298.0,11958781.0,1446.0,5127190.0,4497228.0,2562288.0
2021-01-30,102159486.0,550714.0,546180.714,2365611.0,15665.0,14508.429,104180658.0,63610851.0,12481252.0,1465.0,3328011.0,4425097.0,2598162.0
2021-01-31,102708046.0,548560.0,536315.571,2379206.0,13595.0,14384.0,107271475.0,64691407.0,12951059.0,1467.0,2101328.0,4313908.0,2606616.0
2021-02-01,103167433.0,459387.0,527102.857,2391511.0,12305.0,14280.286,110695632.0,66739849.0,13959781.0,1520.0,5998114.0,4488018.0,2570966.0
2021-02-02,103551966.0,384533.0,518721.286,2403268.0,11757.0,14097.571,114492950.0,69039708.0,15146448.0,1577.0,6446748.0,4678091.0,2584607.0
2021-02-03,104002374.0,450408.0,508912.286,2416237.0,12969.0,13968.0,126492196.0,72033286.0,16576208.0,1702.0,7456738.0,5091862.0,2624124.0
2021-02-04,104501620.0,499246.0,496844.286,2429884.0,13720.0,13663.714,131845019.0,75435361.0,18121744.0,1748.0,7129712.0,5375483.0,2644430.0
2021-02-05,104973755.0,472135.0,480711.857,2443576.0,13692.0,13386.143,137569993.0,79221674.0,19740860.0,6529.0,6814999.0,5615204.0,2641006.0
2021-02-06,105439484.0,465729.0,468571.143,2456567.0,12991.0,13004.143,140788539.0,81423808.0,20441472.0,6536.0,5002485.0,5853205.0,2650393.0
2021-02-07,105890715.0,451231.0,454667.0,2468795.0,12228.0,12808.857,142445060.0,82384136.0,20997291.0,6536.0,3180618.0,6006226.0,2628351.0
2021-02-08,106276471.0,385756.0,444148.286,2479630.0,10835.0,12598.857,146255621.0,84782543.0,22148101.0,6585.0,5726658.0,5966659.0,2706783.0
2021-02-09,106610205.0,333734.0,436891.286,2489700.0,10070.0,12357.857,160245753.0,87743593.0,23615876.0,6636.0,6421151.0,5965071.0,2791523.0
2021-02-10,106975985.0,365780.0,424801.571,2501055.0,11355.0,12127.286,165724607.0,91166891.0,25281145.0,6657.0,6405399.0,5827922.0,2863835.0
2021-02-11,107393289.0,417304.0,413095.571,2513101.0,12046.0,11888.143,171323396.0,94654987.0,27084563.0,6730.0,6615691.0,5757782.0,2901093.0
2021-02-12,107818991.0,425702.0,406462.286,2525317.0,12216.0,11677.286,178090924.0,101496638.0,29431049.0,21609.0,7301000.0,5825314.0,2962090.0
2021-02-13,108227305.0,408314.0,398260.143,2537884.0,12567.0,11616.714,181982999.0,103975752.0,30440180.0,21618.0,4596012.0,5761973.0,3136882.0
2021-02-14,108617534.0,390229.0,389545.571,2550736.0,12852.0,11705.857,184117301.0,105336033.0,31138809.0,21618.0,3064411.0,5740149.0,3150342.0
2021-02-15,108947985.0,330451.0,381644.857,2561013.0,10277.0,11626.143,188643558.0,108223085.0,32408845.0,21634.0,4880701.0,5615926.0,3160617.0
2021-02-16,109244879.0,296894.0,376382.0,2570023.0,9010.0,11474.714,193611815.0,111099799.0,34154709.0,21668.0,5957378.0,5552538.0,3177259.0
2021-02-17,109588159.0,343280.0,373167.714,2579347.0,9324.0,11184.571,199429095.0,114693949.0,36134605.0,21722.0,6733697.0,5600657.0,3172396.0
2021-02-18,109966763.0,378604.0,367639.143,2588917.0,9570.0,10830.857,205912897.0,118535527.0,38130611.0,21752.0,7335195.0,5712454.0,3199083.0
2021-02-19,110349678.0,382915.0,361526.714,2599230.0,10313.0,10559.0,211997550.0,124386492.0,40702349.0,26839.0,6713975.0,5628454.0,3082207.0
2021-02-20,110720886.0,371208.0,356225.857,2609862.0,10632.0,10282.571,215953820.0,126934606.0,41989500.0,26848.0,4608128.0,5626290.0,3159631.0
2021-02-21,111097005.0,376119.0,354210.143,2619408.0,9546.0,9810.286,218134004.0,128268147.0,42802942.0,26859.0,3029178.0,5617028.0,3127695.0
2021-02-22,111440190.0,343185.0,356029.286,2627824.0,8416.0,9544.429,222438995.0,130878782.0,44352904.0,26919.0,5081491.0,5644156.0,3113811.0
2021-02-23,111749133.0,308943.0,357750.571,2636094.0,8270.0,9438.714,228052765.0,136768981.0,48505206.0,26957.0,6469776.0,5718249.0,3179544.0
2021-02-24,112104694.0,355561.0,359505.0,2644968.0,8874.0,9374.429,234613524.0,140941376.0,50713379.0,26964.0,7476222.0,5824551.0,3284430.0
2021-02-25,112528703.0,424009.0,365991.429,2654347.0,9379.0,9347.143,241881781.0,145419904.0,53279415.0,27090.0,8455083.0,5985940.0,3379346.0
2021-02-26,112950318.0,421615.0,371520.0,2664112.0,9765.0,9268.857,249751736.0,150377427.0,56036088.0,29654.0,8170483.0,6194521.0,3551837.0
2021-02-27,113358594.0,408276.0,376815.429,2674862.0,10751.0,9285.857,254669529.0,153435498.0,57610665.0,29673.0,5919949.0,6381131.0,3682235.0
2021-02-28,113755941.0,397347.0,379848.0,2683565.0,8703.0,9165.429,269344889.0,155409797.0,58248425.0,29683.0,3310948.0,6417867.0,3735712.0
2021-03-01,114110344.0,354403.0,381450.571,2691650.0,8085.0,9118.143,274951930.0,159239711.0,59824972.0,29712.0,6727488.0,6674726.0,3930861.0
2021-03-02,114424699.0,314355.0,382223.714,2699327.0,7677.0,9033.429,286203255.0,167276351.0,62793031.0,29771.0,8211702.0,6956098.0,4174116.0
2021-03-03,114795601.0,370902.0,384415.286,2707710.0,8383.0,8963.286,294388911.0,172794290.0,65323517.0,29818.0,9556870.0,7244187.0,4376029.0
2021-03-04,115218125.0,422524.0,384203.143,2716537.0,8827.0,8884.429,303896257.0,179203268.0,68156388.0,29872.0,10618022.0,7539847.0,4621764.0
2021-03-05,115650613.0,432488.0,385756.429,2726333.0,9796.0,8888.857,313476584.0,185945961.0,70981361.0,32310.0,10180556.0,7813305.0,4856872.0
2021-03-06,116069252.0,418639.0,387236.857,2735310.0,8977.0,8635.429,320254770.0,190640158.0,72952591.0,32322.0,7940412.0,8092152.0,5112354.0
2021-03-07,116494153.0,424901.0,391173.143,2744077.0,8767.0,8644.571,324019751.0,193410932.0,73707042.0,32323.0,4048999.0,8189261.0,5173946.0
2021-03-08,116859434.0,365281.0,392727.143,2751741.0,7664.0,8584.429,331798568.0,199178663.0,75730099.0,32343.0,8957800.0,8509903.0,5447384.0
2021-03-09,117228125.0,368691.0,400489.429,2759390.0,7649.0,8580.429,340224912.0,205158170.0,78139683.0,32377.0,9763550.0,8730081.0,5619431.0
2021-03-10,117606918.0,378793.0,401616.714,2767409.0,8019.0,8528.429,350305806.0,212115022.0,81280899.0,32427.0,10933706.0,8930748.0,5761904.0
2021-03-11,118065303.0,458385.0,406739.714,2776600.0,9191.0,8580.429,359542334.0,218012260.0,84269555.0,32484.0,10325169.0,8888075.0,5710520.0
